Label,date,open,high,low,close,volume
BA,13-09-1962,0.7021,0.7128,0.6999,0.7021,340200
BA,14-09-1962,0.7021,0.7107,0.6913,0.7062,850409
BA,17-09-1962,0.7062,0.7236,0.6999,0.6999,899009
BA,18-09-1962,0.6999,0.7107,0.687,0.687,90791
BA,19-09-1962,0.687,0.6977,0.6849,0.6913,358212
BA,20-09-1962,0.687,0.687,0.6698,0.6784,1074789
BA,21-09-1962,0.6784,0.6849,0.6655,0.6698,959607
BA,24-09-1962,0.6633,0.6633,0.6355,0.6484,1293611
BA,25-09-1962,0.6633,0.6633,0.6375,0.6569,716607
BA,26-09-1962,0.6569,0.6741,0.6461,0.6547,862407
BA,27-09-1962,0.6547,0.6698,0.6484,0.6547,504012
BA,28-09-1962,0.6547,0.6592,0.6461,0.6527,710411
BA,01-10-1962,0.6527,0.6527,0.6269,0.629,643798
BA,02-10-1962,0.6334,0.6506,0.6334,0.642,510209
BA,03-10-1962,0.642,0.6461,0.6334,0.6355,479591
BA,04-10-1962,0.6398,0.6547,0.6398,0.6527,364409
BA,05-10-1962,0.6592,0.6719,0.6592,0.6719,576791
BA,08-10-1962,0.6719,0.6805,0.6698,0.6784,243000
BA,09-10-1962,0.6784,0.6827,0.6719,0.6764,430991
BA,10-10-1962,0.6764,0.6827,0.6698,0.6698,376407
BA,11-10-1962,0.6678,0.6678,0.6569,0.6612,273011
BA,12-10-1962,0.6612,0.6633,0.6547,0.6592,388800
BA,15-10-1962,0.6592,0.6678,0.6547,0.6678,254998
BA,16-10-1962,0.6678,0.6764,0.6633,0.6633,297189
BA,17-10-1962,0.6569,0.6655,0.6569,0.6612,491589
BA,18-10-1962,0.6569,0.6569,0.6461,0.6461,333791
BA,19-10-1962,0.6461,0.6506,0.629,0.6355,607409
BA,22-10-1962,0.6355,0.6506,0.6248,0.6398,1032598
BA,23-10-1962,0.6398,0.6849,0.6398,0.642,1810198
BA,24-10-1962,0.642,0.6678,0.642,0.6678,759011
BA,25-10-1962,0.6655,0.6655,0.6547,0.6569,406812
BA,26-10-1962,0.6547,0.6547,0.6461,0.6461,254998
BA,29-10-1962,0.6461,0.6547,0.6441,0.6441,340200
BA,30-10-1962,0.6441,0.6527,0.629,0.6527,856211
BA,31-10-1962,0.6527,0.6655,0.6461,0.6569,656009
BA,01-11-1962,0.6569,0.6612,0.6484,0.6612,394389
BA,02-11-1962,0.6612,0.6784,0.6547,0.6719,1099211
BA,05-11-1962,0.6719,0.6741,0.6527,0.6569,649812
BA,07-11-1962,0.6569,0.6592,0.6441,0.6527,996209
BA,08-11-1962,0.6527,0.6999,0.6461,0.6913,2897411
BA,09-11-1962,0.6913,0.7214,0.687,0.7191,2527200
BA,12-11-1962,0.7191,0.7236,0.6956,0.7042,1397007
BA,13-11-1962,0.7042,0.7062,0.6784,0.6913,983998
BA,14-11-1962,0.6913,0.7191,0.6891,0.7171,1056807
BA,15-11-1962,0.7171,0.7363,0.7062,0.7342,2514807
BA,16-11-1962,0.7342,0.7363,0.7042,0.7171,1688607
BA,19-11-1962,0.7171,0.7236,0.715,0.7191,425007
BA,20-11-1962,0.7191,0.7277,0.7062,0.7085,583200
BA,21-11-1962,0.7085,0.7191,0.7062,0.7107,479591
BA,23-11-1962,0.7107,0.7277,0.7042,0.7191,996209
BA,26-11-1962,0.6741,0.6741,0.6527,0.6719,5898612
BA,27-11-1962,0.6719,0.6805,0.6612,0.6612,2028807
BA,28-11-1962,0.6612,0.6719,0.6612,0.6633,1871009
BA,29-11-1962,0.6633,0.6719,0.6612,0.6719,1737207
BA,30-11-1962,0.6703,0.6703,0.6633,0.6678,1123389
BA,03-12-1962,0.6678,0.6678,0.6612,0.6633,546598
BA,04-12-1962,0.6633,0.6805,0.6633,0.6719,1324198
BA,05-12-1962,0.6719,0.6913,0.6678,0.6805,2010612
BA,06-12-1962,0.6805,0.6805,0.6719,0.6741,558809
BA,07-12-1962,0.6741,0.6805,0.6698,0.6698,685989
BA,10-12-1962,0.6698,0.6741,0.6569,0.6612,680400
BA,11-12-1962,0.6612,0.6655,0.6569,0.6612,442989
BA,12-12-1962,0.6612,0.6719,0.6547,0.6633,916991
BA,13-12-1962,0.6633,0.6633,0.6569,0.6569,394389
BA,14-12-1962,0.6569,0.6612,0.6527,0.6592,394389
BA,17-12-1962,0.6592,0.6612,0.6398,0.6398,1056807
BA,18-12-1962,0.6398,0.6398,0.629,0.6312,916991
BA,19-12-1962,0.6312,0.6334,0.6269,0.6334,734589
BA,20-12-1962,0.6334,0.6484,0.6312,0.6398,704609
BA,21-12-1962,0.6398,0.6461,0.6334,0.6355,643798
BA,24-12-1962,0.6355,0.6441,0.6334,0.6441,413009
BA,26-12-1962,0.6441,0.6461,0.6375,0.6441,413009
BA,27-12-1962,0.6441,0.6461,0.6375,0.6375,637389
BA,28-12-1962,0.6375,0.6398,0.6334,0.6334,880389
BA,31-12-1962,0.6334,0.6375,0.6334,0.6375,1123389
BA,02-01-1963,0.6375,0.6441,0.6355,0.6398,364409
BA,03-01-1963,0.6398,0.6569,0.6375,0.6569,607409
BA,04-01-1963,0.6569,0.6633,0.6547,0.6612,783189
BA,07-01-1963,0.6612,0.6655,0.6547,0.6612,801809
BA,08-01-1963,0.6612,0.6633,0.6527,0.6547,668007
